Date,Day_of_Week,Month,Product_ID,Product_Category,Product_Price,Product_Features,Historical_Sales_Quantity,Historical_Sales_Revenue,Current_Inventory_Level,Reorder_Point,Lead_Time,Promotion_Type,Customer_Segmentation,Economic_Indicator,Supplier_Performance,Customer_Rating,Stock_Available,Sales_Quantity,Promotion_Flag,Sales_Revenue
2012-12-16,Sunday,December,5862,Electronics,613.4421600000001,Wi-Fi Enabled,333,1943.0019,166,5.060809604322373,6,Discount,Segment2,1.37,0.63,3.43,348,43,1,2291
2012-12-17,Monday,December,9891,Electronics,683.63136,Wi-Fi Enabled,469,198.0063,-19,3.2655144906875373,3,Discount,Segment3,1.31,0.47,4.66,261,25,1,440
2012-12-18,Tuesday,December,6148,Toys,301.1789,Educational,418,516.2683,-34,5.4048862055996505,4,Discount,Segment2,1.13,0.83,4.33,337,26,1,562
2012-12-19,Wednesday,December,3656,Electronics,1096.2091199999998,4K Ultra HD,193,124.56840000000001,-27,1.3646796269843833,2,None,Segment2,1.93,0.66,1.95,483,56,0,82
2012-12-20,Thursday,December,4582,Books,178.41856,Bestseller,139,377.57519999999994,143,4.5459724398599555,4,None,Segment1,1.49,0.18,1.26,119,14,0,537
2012-12-21,Friday,December,7980,Furniture,173.22225,Solid Wood,318,364.7452,104,1.3452321509083722,2,Bundle,Segment2,0.71,0.68,3.37,94,18,1,328
2012-12-22,Saturday,December,5412,Books,673.7123200000001,Award-Winning,337,1158.5385,15,11.116152630188061,9,None,Segment3,2.39,0.63,3.23,249,32,0,1366
2012-12-23,Sunday,December,1742,Furniture,222.11729999999997,Adjustable Shelves,288,1007.9762000000001,17,4.242348257035382,3,Bundle,Segment3,1.41,0.74,2.92,64,-2,1,944
2012-12-24,Monday,December,3272,Electronics,214.85376,Bluetooth Connectivity,348,1757.4564,-20,3.177860055064374,5,Discount,Segment3,1.76,0.84,3.6,134,3,1,1282
2012-12-25,Tuesday,December,2699,Books,600.10272,Bestseller,312,752.47,34,1.1178853541380218,1,Bundle,Segment2,2.38,0.5,3.32,315,40,1,996
2012-12-26,Wednesday,December,2481,Furniture,630.5124000000001,Leather Upholstery,151,1783.7040000000002,69,10.140373665542715,7,Discount,Segment2,1.96,0.4,1.44,290,31,1,1392
2012-12-27,Thursday,December,2525,Toys,290.90028000000007,Battery-Powered,244,1027.1382,70,13.075066440865735,10,Discount,Segment2,1.86,0.66,2.4,111,3,1,695
2012-12-28,Friday,December,1226,Books,103.27408000000001,Hardcover,185,540.2595,8,3.8843069599064,7,Bundle,Segment2,0.91,0.11,1.84,84,14,1,1952
2012-12-29,Saturday,December,6264,Clothing,1014.8981999999999,Slim Fit,343,784.2556999999999,174,10.55361468655718,9,Bundle,Segment1,2.26,0.29,3.53,474,50,1,2081
2012-12-30,Sunday,December,4163,Books,583.28752,Bestseller,454,557.5896,-11,6.206204644566377,8,None,Segment3,1.46,0.86,4.64,315,41,0,637
2012-12-31,Monday,December,5892,Books,816.9574400000001,Bestseller,412,3111.7824,76,1.732889118666463,3,Bundle,Segment3,2.47,0.64,3.96,617,68,1,4512
2013-01-01,Tuesday,January,7218,Clothing,524.9870999999999,UV Protection,498,1471.3493999999998,-42,2.4712375345421727,2,Discount,Segment2,2.09,0.74,4.93,161,15,1,2308
2013-01-02,Wednesday,January,7774,Furniture,243.4887,Adjustable Shelves,215,1442.865,28,7.2899032639050665,5,None,Segment3,2.34,0.3,2.29,63,1,0,1871
2013-01-03,Thursday,January,8800,Clothing,192.3688,UV Protection,453,2692.0322,-3,9.111409163058084,7,Discount,Segment3,0.53,0.86,4.43,399,34,1,3080
2013-01-04,Friday,January,1049,Furniture,567.8325,Leather Upholstery,413,1685.2173,100,12.04689456638516,9,Discount,Segment2,1.5,0.43,4.05,365,32,1,2619
2013-01-05,Saturday,January,3304,Clothing,449.85569999999996,Slim Fit,442,1561.4887999999999,2,4.690678175846966,4,None,Segment3,1.19,0.37,4.39,333,32,0,3407
2013-01-06,Sunday,January,8249,Electronics,262.2048,Bluetooth Connectivity,498,982.2780000000001,-26,5.550711961179143,7,Discount,Segment3,0.52,0.9,4.97,289,34,1,1233
2013-01-07,Monday,January,5958,Toys,447.87028000000004,Battery-Powered,445,791.5799000000001,48,1.0142103407640934,1,Bundle,Segment3,2.47,0.19,4.48,181,14,1,4029
2013-01-08,Tuesday,January,3494,Books,45.52272000000001,Hardcover,247,2630.1834,109,5.676725443766111,4,Discount,Segment3,2.02,0.81,2.55,21,-2,1,1745
2013-01-09,Wednesday,January,1581,Electronics,364.2216,Wi-Fi Enabled,153,453.69120000000004,52,1.0126987797333713,1,Discount,Segment2,0.68,0.24,1.67,418,35,1,706
2013-01-10,Thursday,January,1423,Clothing,536.37,Slim Fit,454,2763.7115999999996,-10,8.149648511610195,6,Discount,Segment2,1.9,0.87,4.51,372,45,1,3024
2013-01-11,Friday,January,1278,Furniture,575.2962,Leather Upholstery,403,2629.1112000000003,10,6.781947218672528,6,Bundle,Segment1,2.14,0.68,3.97,117,19,1,3560
2013-01-12,Saturday,January,2310,Clothing,591.0464,UV Protection,381,149.3246,91,5.124345724728116,4,Discount,Segment1,1.67,0.74,3.97,345,24,1,146
2013-01-13,Sunday,January,8124,Electronics,189.48384000000001,Bluetooth Connectivity,437,3081.3468,-18,0.6991898424834034,1,Bundle,Segment2,0.52,0.82,4.55,221,22,1,3791
2013-01-14,Monday,January,7604,Toys,733.87633,Interactive,381,1744.9361,-10,5.877469611027265,6,None,Segment2,2.41,0.47,3.69,153,5,0,2597
2013-01-15,Tuesday,January,5768,Furniture,549.04395,Solid Wood,398,827.3802000000001,51,13.132670000126716,9,Discount,Segment1,0.91,0.43,3.98,558,58,1,1333
2013-01-16,Wednesday,January,4103,Toys,1020.5024500000001,Educational,283,2403.9224,54,5.94894822487028,5,Discount,Segment3,2.41,0.88,2.64,330,27,1,1361
2013-01-17,Thursday,January,4081,Furniture,616.0851,Adjustable Shelves,423,1578.3020000000001,163,5.991195358401018,6,Discount,Segment3,1.02,0.44,4.12,534,49,1,3039
2013-01-18,Friday,January,9505,Furniture,513.78705,Adjustable Shelves,398,1530.4899,-5,1.4530652706084592,1,Discount,Segment1,1.47,0.57,3.83,167,21,1,1782
2013-01-19,Saturday,January,8278,Clothing,737.5480000000001,UV Protection,482,4179.736,9,0.8211955170697149,1,Discount,Segment3,2.45,0.88,4.71,235,32,1,3737
2013-01-20,Sunday,January,9054,Toys,613.0051400000001,Educational,299,547.9164,33,10.75354839489355,9,Bundle,Segment1,2.14,0.36,3.16,336,35,1,875
2013-01-21,Monday,January,3236,Furniture,727.4475,Adjustable Shelves,166,1216.431,146,10.846017229224838,8,None,Segment1,2.25,0.27,1.72,263,17,0,1705
2013-01-22,Tuesday,January,8971,Clothing,736.2646000000001,UV Protection,314,2027.7263999999998,83,3.366896933527351,3,Discount,Segment1,2.06,0.87,3.29,475,45,1,1314
2013-01-23,Wednesday,January,9926,Furniture,981.2518499999999,Leather Upholstery,279,425.0925,127,5.264504039445809,5,Discount,Segment2,1.63,0.35,2.62,236,18,1,542
2013-01-24,Thursday,January,8432,Clothing,332.05559999999997,100% Cotton,251,695.0775,38,7.913336166151632,6,Discount,Segment1,0.69,0.25,2.31,418,34,1,1260
2013-01-25,Friday,January,9278,Electronics,985.8735599999998,Bluetooth Connectivity,344,1530.7359999999999,-26,1.465086713302315,1,Discount,Segment2,2.03,0.58,3.31,251,26,1,1999
2013-01-26,Saturday,January,9192,Furniture,649.37535,Adjustable Shelves,128,573.7758,18,5.0105982140443945,7,None,Segment3,2.47,0.13,1.45,223,31,0,1312
2013-01-27,Sunday,January,3957,Clothing,460.13759999999996,Slim Fit,299,1411.242,46,5.013796362608412,10,None,Segment2,2.34,0.42,2.8,120,12,0,1538
2013-01-28,Monday,January,4138,Electronics,1016.0064,Bluetooth Connectivity,268,1886.2087,122,4.9843170304701685,9,Bundle,Segment2,1.86,0.47,2.69,452,55,1,2070
2013-01-29,Tuesday,January,6136,Books,510.3633600000001,Bestseller,256,581.9,-26,3.8358388060369677,3,Discount,Segment3,1.37,0.88,2.37,253,17,1,347
2013-01-30,Wednesday,January,1163,Clothing,819.3536,100% Cotton,132,1162.1635999999999,81,2.9513047291130166,3,Bundle,Segment1,2.08,0.52,1.37,559,53,1,606
2013-01-31,Thursday,January,5223,Toys,654.17968,Interactive,252,298.83,113,1.4056813127189711,1,Discount,Segment1,2.03,0.84,2.6,380,47,1,217
2013-02-01,Friday,February,2452,Electronics,194.51952,Bluetooth Connectivity,422,562.8435999999999,11,3.774036099747116,6,None,Segment1,0.78,0.29,4.05,278,23,0,1618
2013-02-02,Saturday,February,6908,Books,252.48768,Award-Winning,488,903.0164,86,11.566685159432076,8,Discount,Segment3,0.64,0.52,4.83,432,33,1,1498
2013-02-03,Sunday,February,4948,Toys,499.56115000000005,Battery-Powered,228,62.98949999999999,60,8.077890442107766,9,Bundle,Segment1,1.01,0.21,2.39,631,57,1,158
2013-02-04,Monday,February,5231,Furniture,659.1914999999999,Adjustable Shelves,339,1047.7064,95,2.8604424514099556,3,Bundle,Segment2,1.98,0.52,3.38,163,21,1,1112
2013-02-05,Tuesday,February,2006,Clothing,386.62260000000003,Slim Fit,472,289.34819999999996,47,7.455510822697132,8,Discount,Segment1,0.91,0.18,4.84,218,29,1,1388
2013-02-06,Wednesday,February,9151,Clothing,18.2836,100% Cotton,474,1372.6914,-78,10.630349411374368,10,Bundle,Segment3,1.72,0.47,4.76,5,5,1,3040
2013-02-07,Thursday,February,2186,Clothing,354.8041,Slim Fit,167,646.2504999999999,123,1.8229620000915039,3,Bundle,Segment2,1.33,0.29,1.54,398,36,1,770
2013-02-08,Friday,February,8945,Electronics,1129.90692,Bluetooth Connectivity,125,3157.328,174,5.729662615086646,6,None,Segment1,1.93,0.8,1.38,522,50,0,1003
2013-02-09,Saturday,February,4106,Clothing,93.7713,Slim Fit,436,3483.4725,160,4.046491727035992,6,None,Segment3,1.47,0.75,4.27,89,6,0,3649
2013-02-10,Sunday,February,6383,Toys,771.61315,Interactive,175,1950.7732,151,5.19290581962963,5,Discount,Segment1,2.03,0.89,1.75,172,22,1,788
2013-02-11,Monday,February,4437,Toys,366.2978,Educational,134,980.044,39,12.1167145644373,9,Discount,Segment2,1.67,0.65,1.26,154,19,1,356
2013-02-12,Tuesday,February,2182,Toys,373.10591999999997,Interactive,105,1055.079,79,9.4963135007759,8,Discount,Segment3,1.32,0.3,1.02,240,20,1,751
2013-02-13,Wednesday,February,1717,Electronics,79.56960000000001,4K Ultra HD,403,908.7553,139,6.838609249901291,9,Discount,Segment3,1.1,0.23,3.9,74,13,1,3171
2013-02-14,Thursday,February,2677,Furniture,143.46825,Leather Upholstery,261,569.4626000000001,36,5.186070512516951,4,Bundle,Segment3,1.15,0.17,2.53,99,14,1,1670
2013-02-15,Friday,February,6361,Electronics,319.0176,Bluetooth Connectivity,307,2041.9389999999999,147,2.3444763514553055,3,Discount,Segment1,0.76,0.62,2.9,303,27,1,1790
2013-02-16,Saturday,February,8938,Toys,379.49340000000007,Interactive,358,1214.3208,101,5.909657716488136,10,Discount,Segment2,1.3,0.56,3.69,243,25,1,1657
2013-02-17,Sunday,February,1530,Books,370.83648000000005,Bestseller,99,1759.3695000000002,4,0.5993925870210207,1,None,Segment1,1.68,0.79,1.19,139,23,0,484
2013-02-18,Monday,February,9907,Toys,252.99296000000004,Battery-Powered,260,1501.266,132,4.5181413479218175,9,Discount,Segment1,0.82,0.65,2.48,410,35,1,1127
2013-02-19,Tuesday,February,4933,Furniture,677.5631999999999,Leather Upholstery,269,2607.8080000000004,83,2.7716528506042604,5,None,Segment3,0.96,0.8,2.7,495,54,0,1607
2013-02-20,Wednesday,February,8638,Furniture,580.63125,Adjustable Shelves,411,748.3266,95,0.9285182610037332,1,Bundle,Segment3,1.25,0.63,4.29,205,15,1,884
2013-02-21,Thursday,February,9062,Clothing,737.693,UV Protection,153,2105.7114,114,10.029566078213952,9,None,Segment3,1.99,0.78,1.33,342,37,0,588
2013-02-22,Friday,February,7469,Furniture,111.16890000000001,Solid Wood,170,610.0704000000001,105,3.568774807870988,7,Bundle,Segment2,1.49,0.27,1.72,56,-1,1,725
2013-02-23,Saturday,February,8075,Clothing,315.3276,Slim Fit,300,1503.2640000000001,30,13.315413958493604,10,Bundle,Segment1,1.29,0.48,3.03,207,19,1,2130
2013-02-24,Sunday,February,6189,Electronics,1006.5600000000001,Wi-Fi Enabled,274,625.51,48,3.9133501682017147,5,Bundle,Segment1,2.25,0.71,2.7,434,36,1,515
2013-02-25,Monday,February,6137,Books,581.3760000000001,Bestseller,253,699.732,152,2.675988229395388,4,Bundle,Segment2,2.0,0.6,2.54,219,19,1,637
2013-02-26,Tuesday,February,9561,Clothing,944.5756,UV Protection,196,2350.5463999999997,-35,13.378626957603023,9,None,Segment3,1.97,0.82,1.76,349,29,0,954
2013-02-27,Wednesday,February,7806,Toys,514.7604,Educational,422,1016.2872000000001,78,1.3046497850979384,1,None,Segment3,1.05,0.46,4.13,504,59,0,1545
2013-02-28,Thursday,February,2443,Electronics,25.76928,Wi-Fi Enabled,147,625.8240000000001,4,4.162079503941154,7,Bundle,Segment2,1.36,0.4,1.61,20,4,1,419
2013-03-01,Friday,March,9839,Electronics,170.94048,Wi-Fi Enabled,159,2766.3444,50,12.080688010136921,10,Bundle,Segment3,2.02,0.81,1.78,53,7,1,1408
2013-03-02,Saturday,March,1812,Furniture,364.9356,Solid Wood,293,1898.5055999999997,26,10.986358943050927,8,Bundle,Segment2,1.36,0.48,3.04,145,23,1,2159
2013-03-03,Sunday,March,5193,Electronics,321.8417999999999,Wi-Fi Enabled,116,1676.1756,-44,3.1103700275331065,5,None,Segment1,1.47,0.66,1.01,133,9,0,605
2013-03-04,Monday,March,2080,Clothing,28.314,Slim Fit,141,198.2526,35,2.7937979636564125,3,Discount,Segment2,1.32,0.26,1.41,17,-5,1,242
2013-03-05,Tuesday,March,5030,Books,247.40688,Award-Winning,115,144.89610000000002,65,2.810271481321493,3,Bundle,Segment1,1.34,0.51,1.23,144,11,1,66
2013-03-06,Wednesday,March,7623,Books,486.94504,Hardcover,327,1821.024,-38,7.763510537873839,8,None,Segment2,1.99,0.72,3.43,427,34,0,1843
2013-03-07,Thursday,March,9478,Clothing,761.3301,UV Protection,446,3022.7454000000002,-13,5.923847161980278,4,None,Segment3,1.77,0.79,4.61,275,35,0,3351
2013-03-08,Friday,March,1490,Furniture,256.5531,Solid Wood,273,848.6808,83,0.7427478197215309,1,None,Segment1,1.97,0.68,2.92,61,4,0,833
2013-03-09,Saturday,March,7892,Furniture,65.80499999999999,Leather Upholstery,458,3244.6409999999996,56,4.429879644151146,5,Bundle,Segment2,1.0,0.74,4.7,38,6,1,3366
2013-03-10,Sunday,March,8165,Toys,185.66724000000002,Battery-Powered,199,1154.2041,128,9.722615391855724,9,Discount,Segment1,1.14,0.63,2.11,92,10,1,763
2013-03-11,Monday,March,7409,Furniture,174.3525,Solid Wood,382,1523.3183000000001,52,11.476084536776904,8,None,Segment3,1.89,0.31,3.98,62,-1,0,4154
2013-03-12,Tuesday,March,9687,Furniture,281.7132,Adjustable Shelves,155,2764.0847999999996,38,7.751317287340747,7,None,Segment3,1.18,0.69,1.73,209,10,0,1121
2013-03-13,Wednesday,March,6717,Books,431.40864000000005,Award-Winning,354,563.2211,41,6.364545018348665,6,Bundle,Segment1,1.49,0.41,3.64,498,42,1,1088
2013-03-14,Thursday,March,1939,Toys,32.68848,Battery-Powered,463,761.1813999999999,73,5.062114818872275,7,None,Segment1,0.82,0.41,4.62,27,5,0,1866
2013-03-15,Friday,March,3163,Clothing,599.4287999999999,Slim Fit,301,687.8452,-14,3.0335072844302156,5,None,Segment1,1.44,0.58,2.9,477,37,0,716
2013-03-16,Saturday,March,7186,Toys,275.83644000000004,Interactive,426,2313.2043,83,9.22352475866429,8,Bundle,Segment1,2.42,0.69,4.27,118,9,1,3079
2013-03-17,Sunday,March,5148,Clothing,176.84939999999997,UV Protection,138,3259.7254,110,2.6954327282286368,3,None,Segment1,0.82,0.83,1.42,302,20,0,1290
2013-03-18,Monday,March,5006,Furniture,655.2975,Adjustable Shelves,184,490.7385,49,6.456033751666723,5,Bundle,Segment1,1.43,0.45,1.69,385,32,1,380
2013-03-19,Tuesday,March,5664,Books,186.37480000000005,Bestseller,236,494.68170000000003,115,6.047638027497319,10,Discount,Segment2,1.37,0.23,2.37,217,13,1,1179
2013-03-20,Wednesday,March,5083,Books,508.17248,Award-Winning,188,1687.4032,36,4.558670073125299,4,Discount,Segment2,2.12,0.56,1.84,369,35,1,1192
2013-03-21,Thursday,March,1213,Books,557.5827200000001,Award-Winning,395,54.553599999999996,-4,1.8126394206734875,3,None,Segment3,1.72,0.16,3.84,557,49,0,289
2013-03-22,Friday,March,8467,Toys,359.0741,Battery-Powered,275,898.3731,82,5.567397564487996,4,Bundle,Segment3,0.7,0.23,2.77,633,64,1,1820
2013-03-23,Saturday,March,9063,Books,469.73168,Bestseller,220,877.5315,183,8.606681564272144,8,Discount,Segment3,2.42,0.85,2.02,323,27,1,372
2013-03-24,Sunday,March,2618,Electronics,48.64848,Bluetooth Connectivity,369,2425.0704,78,2.150272047036781,4,Bundle,Segment1,0.86,0.51,3.57,61,2,1,3022
2013-03-25,Monday,March,7690,Books,181.96992,Award-Winning,467,80.88360000000002,87,4.208994757372824,3,Discount,Segment2,0.66,0.14,4.74,492,39,1,481
2013-03-26,Tuesday,March,1627,Books,723.5720000000001,Bestseller,323,2280.18,80,8.692559365905018,9,Bundle,Segment2,1.85,0.61,3.27,623,55,1,2095
2013-03-27,Wednesday,March,6177,Books,664.49728,Hardcover,167,310.8864,57,1.3276312035549862,1,Discount,Segment1,1.88,0.32,1.81,309,30,1,362
2013-03-28,Thursday,March,7727,Furniture,362.691,Solid Wood,380,144.0457,-18,2.190146974456913,2,None,Segment3,0.57,0.43,3.63,389,47,0,224
2013-03-29,Friday,March,2630,Books,165.46880000000002,Bestseller,258,1519.4034000000001,88,6.699700692581351,7,Discount,Segment3,1.4,0.59,2.61,146,23,1,1218
2013-03-30,Saturday,March,3352,Clothing,174.03179999999998,100% Cotton,361,374.1514,-2,11.601193626681146,9,Discount,Segment1,0.69,0.62,3.8,149,8,1,460
2013-03-31,Sunday,March,6455,Furniture,352.9575,Adjustable Shelves,493,511.04879999999997,73,10.691943672025278,10,Bundle,Segment3,0.7,0.36,4.9,278,34,1,1500
2013-04-01,Monday,April,5259,Toys,525.06608,Interactive,479,2790.5249,57,5.015094665738641,7,Bundle,Segment2,2.38,0.79,4.65,151,15,1,3172
2013-04-02,Tuesday,April,9679,Clothing,626.6085,100% Cotton,153,3767.7042000000006,20,6.628292317201789,7,Bundle,Segment3,2.49,0.78,1.49,136,9,1,1655
2013-04-03,Wednesday,April,9445,Books,608.8516800000001,Bestseller,340,37.53830000000001,73,2.292370574064596,3,None,Segment1,1.77,0.23,3.44,381,44,0,92
2013-04-04,Thursday,April,2235,Books,453.6008,Bestseller,452,1660.3632,49,2.7113850078165376,3,Discount,Segment1,1.7,0.72,4.38,257,33,1,2385
2013-04-05,Friday,April,4614,Clothing,36.1616,UV Protection,408,484.7408,-24,8.27357689346107,9,Discount,Segment1,1.94,0.58,4.14,17,11,1,813
2013-04-06,Saturday,April,9318,Furniture,379.73699999999997,Solid Wood,198,237.68800000000002,56,7.425648541721716,7,Bundle,Segment1,0.6,0.44,1.8,603,50,1,219
2013-04-07,Sunday,April,4963,Books,553.44096,Award-Winning,212,975.1046999999999,98,14.519541789101606,10,Discount,Segment2,1.72,0.29,2.14,399,32,1,1677
2013-04-08,Monday,April,3972,Clothing,189.9052,UV Protection,466,2094.0615000000003,112,4.567638386135965,5,Bundle,Segment3,1.81,0.45,4.7,58,6,1,4240
2013-04-09,Tuesday,April,9574,Furniture,585.4095,Leather Upholstery,198,1304.6075999999998,-28,2.85796123011877,2,Discount,Segment1,1.3,0.36,1.85,218,20,1,1101
2013-04-10,Wednesday,April,1092,Electronics,478.71360000000004,4K Ultra HD,246,559.224,166,5.359124713494037,4,None,Segment1,1.6,0.8,2.47,357,45,0,294
2013-04-11,Thursday,April,7588,Electronics,359.21232000000003,Bluetooth Connectivity,188,1920.6552000000001,-30,7.0790283939800025,8,None,Segment3,0.81,0.86,2.06,313,37,0,805
2013-04-12,Friday,April,4488,Clothing,445.58150000000006,Slim Fit,401,2760.3099,80,1.473160314252707,1,Discount,Segment3,2.45,0.81,3.81,255,28,1,2933
2013-04-13,Saturday,April,7840,Furniture,432.02459999999996,Solid Wood,467,1134.5052,49,4.67325439447337,8,None,Segment1,1.16,0.68,4.78,190,15,0,1389
2013-04-14,Sunday,April,7148,Books,626.6676,Hardcover,352,1088.4367,57,10.863319506768763,10,Bundle,Segment2,2.21,0.29,3.49,494,46,1,2282
2013-04-15,Monday,April,7394,Furniture,325.31595,Adjustable Shelves,320,2381.7612000000004,-34,11.155218381886787,9,Bundle,Segment2,1.01,0.52,3.33,273,27,1,2940
2013-04-16,Tuesday,April,2237,Toys,247.38824,Battery-Powered,147,658.5647,-37,2.2847133249887746,4,None,Segment2,1.46,0.19,1.55,155,17,0,1001
2013-04-17,Wednesday,April,9225,Books,443.04048000000006,Hardcover,181,3194.9024,141,2.7998197888624783,2,None,Segment3,1.14,0.83,1.64,292,37,0,1202
2013-04-18,Thursday,April,6994,Electronics,56.05656,Bluetooth Connectivity,412,570.4644000000001,-54,9.542127737217614,10,Bundle,Segment2,0.61,0.46,4.24,57,-2,1,879
2013-04-19,Friday,April,3469,Electronics,512.0351999999999,Bluetooth Connectivity,297,512.8662,166,11.159935486807333,10,Bundle,Segment2,1.15,0.33,3.09,369,41,1,834
2013-04-20,Saturday,April,6355,Books,55.43424,Bestseller,142,391.552,131,7.811366351251246,7,Bundle,Segment1,2.16,0.46,1.3,45,13,1,216
2013-04-21,Sunday,April,5304,Books,301.456,Hardcover,318,424.362,87,1.4814527952124525,2,None,Segment3,2.0,0.1,3.19,275,31,0,2401
2013-04-22,Monday,April,4020,Toys,11.928180000000001,Battery-Powered,466,2959.6452,18,3.419507803323596,4,None,Segment1,0.66,0.76,4.68,18,-5,0,4270
2013-04-23,Tuesday,April,4928,Toys,243.76044000000002,Interactive,395,319.7946,2,1.9406643753048016,2,Discount,Segment1,1.86,0.87,3.85,133,21,1,258
2013-04-24,Wednesday,April,4906,Toys,824.2972100000001,Educational,324,289.6556,-42,4.1766488519084515,3,Bundle,Segment1,1.93,0.13,3.13,475,49,1,1246
2013-04-25,Thursday,April,2600,Clothing,223.6132,100% Cotton,125,394.5799,64,2.2418345034290645,2,Discount,Segment1,1.16,0.11,1.25,210,26,1,832
2013-04-26,Friday,April,1156,Toys,726.2986500000002,Battery-Powered,438,1475.3200000000002,-28,5.310449336499922,4,Bundle,Segment3,1.53,0.8,4.33,233,27,1,1852
2013-04-27,Saturday,April,1160,Books,55.04784,Bestseller,452,2424.7648,91,5.491948903830355,7,Bundle,Segment2,0.73,0.76,4.72,72,15,1,3252
2013-04-28,Sunday,April,4120,Electronics,664.5571199999999,Bluetooth Connectivity,163,1519.375,54,4.046475129030275,4,Discount,Segment1,1.77,0.85,1.48,306,22,1,562
2013-04-29,Monday,April,8786,Clothing,446.2695,Slim Fit,163,1130.4211,152,12.940041026138116,10,Bundle,Segment1,1.35,0.53,1.71,182,28,1,873
